consumer_id,category_code,category_name,district,division_name,division,dt_code,sanctioned_load_kw,connected_load_kw,meter_multiplier,years_as_consumer,payment_delay_avg_days,meter_status,theft_type,theft_label,consumption_Jan_kwh,bill_Jan_inr,energy_charge_Jan_inr,consumption_Feb_kwh,bill_Feb_inr,energy_charge_Feb_inr,consumption_Mar_kwh,bill_Mar_inr,energy_charge_Mar_inr,consumption_Apr_kwh,bill_Apr_inr,energy_charge_Apr_inr,consumption_May_kwh,bill_May_inr,energy_charge_May_inr,consumption_Jun_kwh,bill_Jun_inr,energy_charge_Jun_inr,consumption_Jul_kwh,bill_Jul_inr,energy_charge_Jul_inr,consumption_Aug_kwh,bill_Aug_inr,energy_charge_Aug_inr,consumption_Sep_kwh,bill_Sep_inr,energy_charge_Sep_inr,consumption_Oct_kwh,bill_Oct_inr,energy_charge_Oct_inr,consumption_Nov_kwh,bill_Nov_inr,energy_charge_Nov_inr,consumption_Dec_kwh,bill_Dec_inr,energy_charge_Dec_inr,avg_monthly_consumption_kwh,std_consumption,max_consumption_kwh,min_consumption_kwh,consumption_range_kwh,coefficient_of_variation,winter_avg_kwh,summer_avg_kwh,winter_summer_ratio,near_zero_months,avg_mom_change_pct,max_mom_change_pct,total_annual_consumption_kwh,total_annual_bill_inr,avg_monthly_bill_inr
0110400001043,DS,Domestic Supply,Jammu,DIV-V (SUNJWAN),Jammu,GGL-161T/NEW COLONY,2.9,3.4,1,3,54,Bypassed,direct_hooking,1,56.6,139.15,84.9,17.0,76.77,25.5,39.0,111.42,58.5,37.0,108.27,55.5,26.3,91.42,39.45,20.6,82.44,30.9,9.2,64.49,13.8,29.9,97.09,44.85,28.6,95.05,42.9,34.3,104.02,51.45,29.3,96.15,43.95,14.2,72.36,21.3,28.5,12.2,56.6,9.2,47.4,0.4279,29.3,18.7,1.5655,3,56.89,225.0,342.0,1138.63,94.89
0200400001044,SP,Small Power,Samba,DIV-I (SAMBA),Jammu,SMB-110T/RIVERSIDE COLONY,48.8,55.6,1,29,26,Functioning,None,0,5907.7,46530.91,43098.52,5900.5,46472.08,43043.8,4538.1,35341.28,32689.56,3390.4,25964.57,23967.04,2882.9,21818.29,20110.04,2807.6,21203.09,19537.76,2602.3,19525.79,17977.48,3171.0,24172.07,22299.6,3328.2,25456.39,23494.32,3888.3,30032.41,27751.08,4973.8,38900.95,36000.88,5468.5,42942.65,39760.6,4071.6,1180.75,5907.7,2602.3,3305.4,0.29,5562.6,2764.3,2.0123,0,14.08,27.92,48859.3,378360.48,31530.04
0110400001045,DS,Domestic Supply,Jammu,DIV-V (SUNJWAN),Jammu,JMU-048T/GREEN LANE,3.6,3.8,1,22,25,Functioning,None,0,303.9,839.56,751.96,292.7,788.4,703.24,263.6,655.49,576.66,228.1,493.34,422.23,198.5,362.64,297.75,181.3,335.55,271.95,191.3,351.3,286.95,189.3,348.15,283.95,218.7,450.41,381.34,227.2,489.24,418.32,264.2,658.23,579.27,284.9,752.78,669.31,237.0,41.61,303.9,181.3,122.6,0.1756,286.4,190.4,1.5046,0,8.99,16.29,2843.7,6525.09,543.76
0100400001046,MP,Medium Power,Budgam,DIV-II (CHADOORA),Kashmir,BDM-092S/LINK ROAD,251.0,247.4,1,15,23,Functioning,None,0,28880.3,197463.65,179057.86,27751.4,189764.55,172058.68,21381.7,146323.19,132566.54,16142.1,110589.12,100081.02,15955.2,109314.46,98922.24,12989.9,89091.12,80537.38,12169.8,83498.04,75452.76,15335.2,105086.06,95078.24,16604.4,113742.01,102947.28,15920.3,109076.45,98705.86,21934.7,150094.65,135995.14,22583.2,154517.42,140015.84,18970.7,5245.53,28880.3,12169.8,16710.5,0.2765,25287.4,13705.0,1.8451,0,14.23,37.78,227648.2,1558560.72,129880.06
0010400001047,NDS,Non-Domestic Supply,Srinagar,DIV-VIII (ZAKURA),Kashmir,KRN-177T/LINK ROAD,8.7,9.8,1,16,15,Slow Running,None,0,799.9,5173.2,4719.26,802.9,5197.07,4741.46,616.1,3711.08,3359.14,614.3,3696.76,3345.82,472.7,2570.33,2297.98,431.2,2240.2,1990.88,430.8,2237.01,1987.92,517.5,2926.71,2629.5,615.1,3703.12,3351.74,638.1,3886.09,3521.94,647.9,3964.04,3594.46,942.0,6303.61,5770.8,627.4,151.02,942.0,430.8,511.2,0.2407,798.2,444.9,1.7941,0,13.23,45.39,7528.5,45609.22,3800.77
0150400001048,DS,Domestic Supply,Poonch,DIV-I (POONCH),Jammu,PNC-189S/MAIN BAZAAR,1.2,1.3,1,13,23,Functioning,None,0,304.6,842.76,755.01,329.6,956.95,863.76,264.9,661.43,582.31,213.5,426.67,358.73,186.9,344.37,280.35,187.1,344.68,280.65,184.0,339.8,276.0,187.9,345.94,281.85,194.5,356.34,291.75,243.4,563.23,488.79,246.8,578.76,503.58,350.7,1053.32,955.54,241.2,57.27,350.7,184.0,166.7,0.2375,307.9,186.0,1.6555,0,12.34,42.1,2893.9,6814.25,567.85
0020400001049,AP,Agricultural Pump,Baramulla,DIV-III (PATTAN),Kashmir,PTN-140S/POLICE COLONY,8.1,8.1,1,29,9,Functioning,None,0,634.7,537.76,507.76,541.5,463.2,433.2,412.9,360.32,330.32,361.7,319.36,289.36,394.8,345.84,315.84,338.4,300.72,270.72,339.9,301.92,271.92,330.6,294.48,264.48,381.7,335.36,305.36,365.6,322.48,292.48,517.4,443.92,413.92,541.1,462.88,432.88,430.0,97.2,634.7,330.6,304.1,0.226,558.7,357.7,1.5619,0,13.02,41.52,5160.3,4488.24,374.02
0020400001050,DS,Domestic Supply,Baramulla,DIV-II (SOPORE),Kashmir,PTN-157S/POLICE COLONY,2.8,3.2,1,29,6,Functioning,None,0,353.6,1066.57,968.16,283.0,744.1,661.05,236.4,531.26,458.34,208.6,404.28,337.41,189.7,348.78,284.55,170.5,318.54,255.75,191.4,351.46,287.1,162.5,305.94,243.75,215.6,436.25,367.86,232.0,511.16,439.2,269.9,684.26,604.06,339.5,1002.16,906.82,237.7,59.77,353.6,162.5,191.1,0.2514,311.5,183.9,1.6942,0,16.1,32.68,2852.7,6704.76,558.73
0050400001051,NDS,Non-Domestic Supply,Pulwama,DIV-I (PULWAMA),Kashmir,PMP-004T/LINK ROAD,18.4,19.1,1,22,27,Functioning,None,0,804.6,5210.59,4754.04,917.6,6109.51,5590.24,594.9,3542.43,3202.26,608.9,3653.8,3305.86,487.7,2689.65,2408.98,435.1,2271.22,2019.74,485.7,2673.74,2394.18,467.9,2532.14,2262.46,586.5,3475.61,3140.1,558.9,3256.05,2935.86,689.4,4294.18,3901.56,815.9,5300.48,4837.66,621.1,148.41,917.6,435.1,482.5,0.2389,806.9,469.5,1.7186,0,15.39,35.17,7453.1,45009.4,3750.78
0140400001052,DS,Domestic Supply,Rajouri,DIV-I (RAJOURI),Jammu,RAJ-171T/HILAL PARK,3.0,2.8,1,22,15,Functioning,None,0,323.4,928.63,836.79,308.1,858.75,770.24,263.0,652.75,574.05,191.6,351.77,287.4,200.1,365.45,300.44,166.6,312.39,249.9,172.9,322.32,259.35,187.9,345.94,281.85,193.4,354.61,290.1,216.9,442.19,373.51,242.8,560.49,486.18,309.1,863.32,774.59,231.3,54.19,323.4,166.6,156.8,0.2343,295.9,179.9,1.6448,0,12.23,27.31,2775.8,6358.61,529.88
0170400001053,DS,Domestic Supply,Kishtwar,DIV-I (KISHTWAR),Jammu,KSW-075T/GREEN LANE,5.0,4.5,1,10,19,Functioning,None,0,335.6,984.35,889.86,329.9,958.31,865.06,249.4,590.63,514.89,212.3,421.19,353.51,210.0,410.68,343.5,183.0,338.22,274.5,168.2,314.92,252.3,161.2,303.89,241.8,214.1,429.4,361.33,208.5,403.83,336.98,304.1,840.48,752.84,346.0,1031.86,935.1,243.5,64.84,346.0,161.2,184.8,0.2663,328.9,187.1,1.7582,0,14.75,45.85,2922.3,7027.76,585.65
0010400001054,DS,Domestic Supply,Srinagar,DIV-V (NOWGAM),Kashmir,NWG-034T/MAIN BAZAAR,2.7,2.5,1,7,19,Functioning,None,0,294.8,798.0,712.38,317.4,901.22,810.69,277.5,718.99,637.12,219.6,454.52,385.26,160.6,302.94,240.9,189.7,348.78,284.55,173.1,322.63,259.65,197.5,361.06,296.25,208.2,402.45,335.67,209.1,406.56,339.58,294.9,798.45,712.81,299.4,819.01,732.39,236.8,53.48,317.4,160.6,156.8,0.2258,301.6,174.5,1.7288,0,14.3,41.03,2841.8,6634.61,552.88
0100400001055,DS,Domestic Supply,Budgam,DIV-II (CHADOORA),Kashmir,BDM-177T/OLD TOWN,1.7,1.8,1,23,9,Functioning,None,0,365.6,1121.38,1020.36,274.4,704.82,623.64,223.6,472.79,402.66,211.0,415.24,347.85,170.9,319.17,256.35,185.1,341.53,277.65,181.3,335.55,271.95,203.7,381.89,316.09,193.4,354.61,290.1,212.0,419.81,352.2,290.3,777.45,692.81,324.6,934.11,842.01,236.3,59.93,365.6,170.9,194.7,0.2536,313.7,179.1,1.7517,0,14.02,36.93,2835.9,6578.35,548.2
0130400001056,DS,Domestic Supply,Udhampur,DIV-II (RAMNAGAR),Jammu,RMN-138T/LINK ROAD,3.2,3.5,1,4,21,Functioning,None,0,318.2,904.88,814.17,303.2,836.37,748.92,255.5,618.5,541.42,245.6,573.28,498.36,189.8,348.94,284.7,159.6,301.37,239.4,189.6,348.62,284.4,199.0,363.43,298.5,203.5,380.99,315.23,218.4,449.04,380.04,249.8,592.46,516.63,288.8,770.59,686.28,235.1,47.93,318.2,159.6,158.6,0.2039,290.0,179.7,1.6141,0,11.48,22.72,2821.0,6488.47,540.71
0120400001057,LP,Large Power,Kathua,DIV-II (HIRANAGAR),Jammu,KTH-147T/GREEN LANE,752.1,768.6,1,19,23,Functioning,None,0,127730.5,956924.14,868567.4,119260.4,893567.79,810970.72,81736.6,612889.77,555808.88,79859.4,598848.31,543043.92,66104.8,495963.9,449512.64,71295.4,534789.59,484808.72,68906.6,516921.37,468564.88,59485.5,446451.54,404501.4,68968.0,517380.64,468982.4,92513.2,693498.74,629089.76,101090.6,757657.69,687416.08,113266.1,848730.43,770209.48,87518.1,21959.89,127730.5,59485.5,68245.0,0.2509,115336.9,68768.9,1.6772,0,13.99,34.14,1050217.1,7873623.91,656135.33
0060400001058,NDS,Non-Domestic Supply,Shopian,DIV-I (SHOPIAN),Kashmir,SHP-118T/MAIN BAZAAR,7.7,6.6,1,14,16,Tampered,partial_billing,1,135.6,566.46,433.92,777.6,4995.81,4554.24,553.2,3210.71,2893.68,48.5,266.84,155.2,383.6,1893.27,1668.16,464.5,2505.1,2237.3,53.4,283.7,170.88,424.8,2189.28,1943.52,501.1,2796.25,2508.14,122.4,521.06,391.68,706.6,4431.0,4028.84,874.0,5762.67,5267.6,420.4,271.67,874.0,48.5,825.5,0.6461,623.5,300.5,2.0747,0,244.01,695.51,5045.3,29422.15,2451.85
0010400001059,LP,Large Power,Srinagar,DIV-V (NOWGAM),Kashmir,KHM-070S/GREEN LANE,3591.7,3757.3,1,3,10,Functioning,None,0,121662.4,911534.75,827304.32,103870.0,778447.6,706316.0,88992.4,667163.15,605148.32,80453.3,603290.68,547082.44,63569.9,477002.85,432275.32,66105.9,495972.13,449520.12,60905.3,457071.64,414156.04,76152.0,571116.96,517833.6,72107.5,540864.1,490331.0,76015.5,570095.94,516905.4,99468.3,745522.88,676384.44,108670.9,814358.33,738962.12,84831.1,18770.85,121662.4,60905.3,60757.1,0.2213,108417.9,63527.0,1.7066,0,13.39,30.85,1017973.4,7632441.01,636036.75
0110400001060,AP,Agricultural Pump,Jammu,DIV-I (JAMMU CITY),Jammu,NGT-014S/POLICE COLONY,18.1,16.0,1,18,11,Functioning,None,0,605.4,514.32,484.32,553.9,473.12,443.12,490.0,422.0,392.0,428.2,372.56,342.56,353.2,312.56,282.56,294.6,265.68,235.68,305.8,274.64,244.64,381.2,334.96,304.96,374.7,329.76,299.76,365.5,322.4,292.4,450.8,390.64,360.64,628.9,533.12,503.12,436.0,107.45,628.9,294.6,334.3,0.2464,559.8,317.9,1.761,0,14.75,39.51,5232.2,4545.76,378.81
0020400001061,DS,Domestic Supply,Baramulla,DIV-III (PATTAN),Kashmir,SPR-080T/LINK ROAD,3.4,3.8,1,23,14,Functioning,None,0,340.4,1006.28,910.74,298.3,813.99,727.61,267.7,674.21,594.49,222.2,466.4,396.57,199.0,363.43,298.5,180.4,334.13,270.6,197.9,361.69,296.85,190.0,349.25,285.0,199.2,363.74,298.8,197.9,361.69,296.85,299.2,818.1,731.52,351.5,1056.97,959.02,245.3,59.93,351.5,180.4,171.1,0.2443,322.4,192.4,1.6751,0,13.39,51.19,2943.7,6969.88,580.82
0110400001062,DS,Domestic Supply,Jammu,DIV-II (REHARI),Jammu,NGT-017T/NEW COLONY,4.6,4.3,1,12,55,Reversed,meter_tampering,1,187.8,345.79,281.7,200.3,366.38,301.31,104.8,215.06,157.2,104.4,214.43,156.6,85.0,183.88,127.5,100.9,208.92,151.35,70.3,160.72,105.45,112.0,226.4,168.0,107.4,219.16,161.1,124.3,245.77,186.45,138.3,267.82,207.45,172.2,321.21,258.3,125.6,39.26,200.3,70.3,130.0,0.3125,174.7,85.4,2.0451,0,21.57,59.32,1507.7,2975.54,247.96
0130400001063,NDS,Non-Domestic Supply,Udhampur,DIV-II (RAMNAGAR),Jammu,UDH-116T/POLICE COLONY,9.8,10.9,1,18,93,Bypassed,meter_tampering,1,455.8,2435.89,2172.92,504.2,2820.91,2531.08,316.5,1489.33,1292.4,285.1,1300.3,1116.56,238.0,1016.76,852.8,230.1,969.2,808.56,264.1,1173.88,998.96,291.5,1338.83,1152.4,289.2,1324.98,1139.52,254.3,1114.89,944.08,376.3,1849.33,1627.28,523.3,2972.85,2672.42,335.7,99.65,523.3,230.1,293.2,0.2968,464.9,244.1,1.9048,0,18.42,47.97,4028.4,19807.15,1650.6
0060400001064,DS,Domestic Supply,Shopian,DIV-I (SHOPIAN),Kashmir,SHP-001T/MODEL TOWN,3.7,3.5,1,19,25,Functioning,None,0,363.2,1110.42,1009.92,297.3,809.41,723.25,279.7,729.02,646.69,218.1,447.67,378.73,212.8,423.46,355.68,181.0,335.07,271.5,151.2,288.14,226.8,153.3,291.45,229.95,216.1,438.53,370.03,226.3,485.12,414.41,259.2,635.4,557.52,301.4,828.14,741.09,238.3,61.24,363.2,151.2,212.0,0.257,305.3,181.7,1.6804,0,14.35,40.97,2859.6,6821.83,568.49
0150400001065,DS,Domestic Supply,Poonch,DIV-I (POONCH),Jammu,PNC-117T/MAIN BAZAAR,3.8,3.7,1,11,96,Reversed,partial_billing,1,49.3,127.65,73.95,245.7,573.74,498.79,210.5,412.96,345.68,32.3,100.87,48.45,157.5,298.06,236.25,154.2,292.86,231.3,29.6,96.62,44.4,167.5,313.81,251.25,211.7,418.43,350.89,21.4,83.7,32.1,293.7,792.97,707.59,324.2,932.28,840.27,158.1,100.93,324.2,21.4,302.8,0.6382,228.2,113.8,2.0061,0,257.53,1272.43,1897.6,4443.95,370.33
0130400001066,DS,Domestic Supply,Udhampur,DIV-II (RAMNAGAR),Jammu,RMN-120S/MAIN BAZAAR,1.7,1.8,1,19,15,Functioning,None,0,355.4,1074.79,975.99,291.0,780.64,695.85,262.2,649.1,570.57,210.0,410.68,343.5,191.3,351.3,286.95,175.5,326.41,263.25,195.0,357.12,292.5,185.9,342.79,278.85,207.9,401.09,334.37,205.0,387.84,321.75,289.9,775.61,691.06,339.4,1001.71,906.39,242.4,60.11,355.4,175.5,179.9,0.248,318.9,187.3,1.7031,0,13.87,41.41,2908.5,6859.08,571.59
0160400001067,DS,Domestic Supply,Doda,DIV-I (DODA),Jammu,DDA-075S/GULSHAN COLONY,3.5,3.7,1,22,2,Slow Running,None,0,350.0,1050.12,952.5,317.5,901.68,811.12,247.6,582.41,507.06,219.0,451.78,382.65,207.2,397.89,331.32,184.7,340.9,277.05,142.8,274.91,214.2,188.3,346.57,282.45,221.2,461.83,392.22,224.7,477.81,407.44,263.6,655.49,576.66,296.9,807.59,721.51,238.6,57.17,350.0,142.8,207.2,0.2396,307.0,178.2,1.7225,0,14.79,31.86,2863.5,6748.98,562.42
0090400001068,NDS,Non-Domestic Supply,Bandipora,DIV-I (BANDIPORA),Kashmir,BDP-038S/LINK ROAD,12.1,10.5,1,16,79,Slow Running,meter_tampering,1,492.4,2727.04,2443.76,465.3,2511.46,2243.22,313.4,1470.67,1275.04,232.3,982.45,820.88,252.7,1105.25,935.12,232.0,980.64,819.2,251.4,1097.43,927.84,301.0,1396.02,1205.6,315.5,1483.31,1286.8,266.6,1188.93,1012.96,373.4,1831.87,1611.04,420.9,2158.26,1914.66,326.4,87.24,492.4,232.0,260.4,0.2673,438.0,245.4,1.7851,0,16.56,40.06,3916.9,18933.33,1577.78
0120400001069,NDS,Non-Domestic Supply,Kathua,DIV-II (HIRANAGAR),Jammu,HRN-122T/GREEN LANE,6.3,6.3,1,21,5,Functioning,None,0,831.2,5422.2,4950.88,904.8,6007.68,5495.52,626.1,3790.63,3433.14,577.6,3404.81,3074.24,534.7,3063.54,2756.78,457.4,2448.62,2184.76,424.2,2184.51,1939.08,456.3,2439.87,2176.62,516.1,2915.58,2619.14,633.0,3845.51,3484.2,763.4,4882.85,4449.16,861.5,5663.23,5175.1,632.2,161.88,904.8,424.2,480.6,0.2561,840.2,472.1,1.7798,0,13.94,30.8,7586.3,46069.03,3839.09
0040400001070,DS,Domestic Supply,Kupwara,DIV-II (HANDWARA),Kashmir,HDW-119S/RIVERSIDE COLONY,4.7,4.7,1,22,10,Functioning,None,0,361.5,1102.66,1002.52,335.2,982.53,888.12,231.4,508.42,436.59,241.7,555.47,481.39,193.3,354.45,289.95,190.3,349.72,285.45,184.1,339.96,276.15,200.3,366.38,301.31,219.9,455.89,386.56,214.1,429.4,361.33,266.0,666.45,587.1,286.0,757.8,674.1,243.7,55.5,361.5,184.1,177.4,0.2278,312.2,189.2,1.6497,0,10.96,30.97,2923.8,6869.13,572.43
0120400001071,NDS,Non-Domestic Supply,Kathua,DIV-II (HIRANAGAR),Jammu,KTH-154S/MODEL TOWN,19.9,19.0,1,1,21,Functioning,None,0,768.3,4921.83,4485.42,759.0,4847.85,4416.6,654.9,4019.73,3646.26,572.3,3362.65,3035.02,520.8,2952.96,2653.92,461.9,2484.41,2218.06,486.5,2680.11,2400.1,482.3,2646.7,2369.02,446.4,2361.11,2103.36,634.4,3856.65,3494.56,693.9,4329.97,3934.86,845.1,5532.77,5053.74,610.5,129.68,845.1,446.4,398.7,0.2124,766.6,489.7,1.5653,0,12.25,42.11,7325.8,43996.74,3666.4
0010400001072,DS,Domestic Supply,Srinagar,DIV-III (RAINAWARI),Kashmir,KHM-071S/POLICE COLONY,4.1,4.4,1,26,30,Functioning,None,0,300.0,821.75,735.0,285.7,756.43,672.79,221.7,464.11,394.39,199.0,363.43,298.5,189.6,348.62,284.4,168.9,316.02,253.35,175.8,326.89,263.7,210.4,412.5,345.24,219.5,454.06,384.82,227.1,488.77,417.88,288.9,771.05,686.71,340.7,1007.64,912.04,235.6,52.59,340.7,168.9,171.8,0.2232,303.8,178.1,1.7059,0,11.8,27.21,2827.3,6531.27,544.27
0020400001073,DS,Domestic Supply,Baramulla,DIV-I (BARAMULLA),Kashmir,SPR-123T/POLICE COLONY,4.3,3.9,1,3,67,Reversed,meter_tampering,1,152.1,289.56,228.15,142.2,273.96,213.3,121.4,241.21,182.1,132.6,258.84,198.9,86.7,186.55,130.05,86.5,186.24,129.75,83.5,181.51,125.25,88.2,188.92,132.3,126.2,248.76,189.3,109.1,221.83,163.65,175.4,326.25,263.1,168.5,315.39,252.75,122.7,31.29,175.4,83.5,91.9,0.255,159.5,85.6,1.8646,0,17.79,60.77,1472.4,2919.02,243.25
0140400001074,DS,Domestic Supply,Rajouri,DIV-I (RAJOURI),Jammu,THN-166S/GREEN LANE,1.0,1.2,1,27,24,Functioning,None,0,318.4,905.79,815.04,326.5,942.78,850.27,273.0,698.43,617.55,204.6,386.01,320.01,200.8,368.65,303.48,175.4,326.25,263.1,176.0,327.2,264.0,208.2,402.45,335.67,176.5,327.99,264.75,228.4,494.72,423.54,315.0,890.26,800.25,283.7,747.29,664.09,240.5,56.63,326.5,175.4,151.1,0.2354,310.9,184.1,1.6891,0,15.42,37.92,2886.5,6817.82,568.15
0050400001075,NDS,Non-Domestic Supply,Pulwama,DIV-II (PAMPORE),Kashmir,PMP-005S/HILAL PARK,7.4,7.2,1,4,20,Functioning,None,0,925.0,6168.38,5645.0,834.8,5450.83,4977.52,744.8,4734.88,4311.52,565.4,3307.76,2983.96,463.0,2493.17,2226.2,439.3,2304.63,2050.82,401.9,2007.11,1774.06,527.9,3009.44,2706.46,488.9,2699.2,2417.86,594.1,3536.07,3196.34,791.1,5103.2,4654.14,910.3,6051.44,5536.22,640.5,181.98,925.0,401.9,523.1,0.2841,865.3,434.7,1.9904,0,16.8,33.16,7686.5,46866.11,3905.51
0010400001076,DS,Domestic Supply,Srinagar,DIV-I (BASANT BAGH),Kashmir,BTM-084S/RIVERSIDE COLONY,1.8,1.9,1,17,63,Tampered,sudden_drop,1,297.1,808.5,722.38,305.2,845.5,757.62,228.6,495.63,424.41,220.3,457.73,388.31,171.3,319.8,256.95,149.1,284.83,223.65,31.7,99.93,47.55,43.8,118.98,65.7,47.4,124.66,71.1,39.9,112.84,59.85,80.2,176.31,120.3,85.9,185.29,128.85,141.7,97.2,305.2,31.7,273.5,0.6859,192.1,117.4,1.6368,0,28.7,101.0,1700.5,4030.0,335.83
0050400001077,SP,Small Power,Pulwama,DIV-II (PAMPORE),Kashmir,PMP-134T/POLICE COLONY,60.5,66.7,1,19,27,Slow Running,direct_hooking,1,385.8,2356.62,2006.16,350.3,2158.18,1821.56,252.2,1609.8,1311.44,407.3,2476.81,2117.96,435.3,2633.33,2263.56,278.3,1755.7,1447.16,433.1,2621.03,2252.12,112.8,830.55,586.56,504.2,3023.9,2626.88,299.4,1873.65,1556.88,726.7,4554.7,4050.88,301.5,1885.38,1567.8,373.9,145.33,726.7,112.8,613.9,0.3887,441.1,382.2,1.1539,0,78.19,346.99,4486.9,27779.65,2314.97
0110400001078,DS,Domestic Supply,Jammu,DIV-II (REHARI),Jammu,NGT-065T/RIVERSIDE COLONY,1.2,1.1,1,16,83,Tampered,meter_bypass,1,112.7,227.5,169.05,55.7,137.73,83.55,47.9,125.44,71.85,42.9,117.57,64.35,60.9,145.92,91.35,40.0,113.0,60.0,56.7,139.3,85.05,38.0,109.85,57.0,68.0,157.1,102.0,67.1,155.68,100.65,82.4,179.78,123.6,89.1,190.33,133.65,63.4,21.31,112.7,38.0,74.7,0.3359,85.0,52.5,1.6175,0,30.66,78.95,761.4,1799.2,149.93
0130400001079,DS,Domestic Supply,Udhampur,DIV-II (RAMNAGAR),Jammu,RMN-052T/NEW COLONY,4.0,4.6,1,6,5,Functioning,None,0,337.3,992.12,897.25,325.8,939.59,847.23,226.7,486.95,416.14,233.6,518.47,446.16,195.6,358.07,293.4,183.3,338.7,274.95,165.1,310.03,247.65,174.7,325.15,262.05,211.6,417.98,350.46,214.6,431.69,363.51,297.4,809.87,723.69,303.8,839.11,751.53,239.1,58.39,337.3,165.1,172.2,0.2442,316.1,181.3,1.7431,0,12.59,38.58,2869.5,6767.73,563.98
0010400001080,DS,Domestic Supply,Srinagar,DIV-VIII (ZAKURA),Kashmir,NWG-057T/RIVERSIDE COLONY,2.7,2.5,1,20,14,Functioning,None,0,303.1,835.91,748.49,298.2,813.53,727.17,238.3,539.94,466.61,202.4,375.96,310.44,183.2,338.54,274.8,166.3,311.92,249.45,165.8,311.14,248.7,163.2,307.04,244.8,202.7,377.33,311.74,207.0,396.97,330.45,255.5,618.5,541.42,309.3,864.22,775.45,224.6,52.85,309.3,163.2,146.1,0.2353,291.5,171.8,1.6972,0,11.65,24.2,2695.0,6091.0,507.58
0010400001081,DS,Domestic Supply,Srinagar,DIV-III (RAINAWARI),Kashmir,SRG-107S/GULSHAN COLONY,3.2,3.0,1,14,27,Slow Running,None,0,330.6,961.52,868.11,335.5,983.89,889.42,237.3,535.37,462.25,215.2,434.43,366.12,188.3,346.57,282.45,162.0,305.15,243.0,178.9,331.77,268.35,203.6,381.44,315.66,179.8,333.19,269.7,212.4,421.64,353.94,258.4,631.74,554.04,350.1,1050.59,952.94,237.7,63.61,350.1,162.0,188.1,0.2676,318.6,176.4,1.8064,0,16.16,35.49,2852.1,6717.3,559.77
0200400001082,DS,Domestic Supply,Samba,DIV-I (SAMBA),Jammu,SMB-147S/LINK ROAD,2.6,2.9,1,23,26,Functioning,None,0,298.0,812.61,726.3,313.0,881.13,791.55,224.6,477.36,407.01,222.7,468.68,398.74,193.9,355.39,290.85,165.3,310.35,247.95,155.7,295.23,233.55,168.0,314.6,252.0,184.3,340.27,276.45,255.7,619.4,542.29,242.7,560.03,485.74,345.0,1027.29,930.75,230.7,59.57,345.0,155.7,189.3,0.2582,299.7,171.6,1.746,0,15.56,42.15,2768.9,6462.34,538.53
0030400001083,SP,Small Power,Anantnag,DIV-I (ANANTNAG),Kashmir,ANG-159T/GULSHAN COLONY,33.4,37.1,1,12,20,Functioning,None,0,5385.3,42262.9,39128.28,5425.2,42588.88,39431.52,4397.2,34190.12,31618.72,3220.3,24574.85,22674.28,3368.8,25788.1,23802.88,2817.4,21283.16,19612.24,2714.7,20444.1,18831.72,2941.7,22298.69,20556.92,3242.0,24752.14,22839.2,4030.0,31190.1,28828.0,4680.7,36506.32,33773.32,5742.1,45177.96,41839.96,3997.1,1055.09,5742.1,2714.7,3027.4,0.264,5308.3,2967.0,1.7891,0,13.89,26.76,47965.4,371057.32,30921.44
0040400001084,MP,Medium Power,Kupwara,DIV-II (HANDWARA),Kashmir,HDW-116T/MODEL TOWN,122.2,118.6,1,20,10,Tampered,direct_hooking,1,3252.5,22682.05,20165.5,3064.3,21398.53,18998.66,1217.4,8802.67,7547.88,1870.4,13256.13,11596.48,2177.1,15347.82,13498.02,2358.0,16581.56,14619.6,2043.2,14434.62,12667.84,1269.7,9159.35,7872.14,1889.6,13387.07,11715.52,818.7,6083.53,5075.94,2211.6,15583.11,13711.92,3879.6,26958.87,24053.52,2171.0,849.5,3879.6,818.7,3060.9,0.3913,3102.0,2192.8,1.4147,0,49.7,170.14,26052.1,183675.31,15306.28
0110400001085,DS,Domestic Supply,Jammu,DIV-IV (NAGROTA),Jammu,JMU-075S/MODEL TOWN,2.6,2.4,1,3,3,Functioning,None,0,296.8,807.13,721.08,298.0,812.61,726.3,231.4,508.42,436.59,192.8,353.66,289.2,178.8,331.61,268.2,201.8,373.22,307.83,156.2,296.01,234.3,169.3,316.65,253.95,207.2,397.89,331.32,244.8,569.62,494.88,278.4,723.09,641.04,314.8,889.35,799.38,230.9,52.67,314.8,156.2,158.6,0.2281,297.0,178.9,1.6598,0,14.35,22.6,2770.3,6379.26,531.61
0010400001086,SP,Small Power,Srinagar,DIV-IV (BEMINA),Kashmir,BEM-198S/GREEN LANE,41.4,39.8,1,19,10,Functioning,None,0,5610.5,44102.78,40839.8,5508.8,43271.9,40066.88,4117.7,31906.61,29494.52,3718.6,28645.96,26461.36,3178.9,24236.61,22359.64,3037.9,23084.64,21288.04,2881.3,21805.22,20097.88,3083.5,23457.2,21634.6,3658.6,28155.76,26005.36,3395.2,26003.78,24003.52,4988.8,39023.5,36114.88,4915.1,38421.37,35554.76,4007.9,955.3,5610.5,2881.3,2729.2,0.2384,5255.8,3032.7,1.733,0,12.92,46.94,48094.9,372115.33,31009.61
